"id","type_id","name","short_name","is_updated","is_actual","only_name"
678,38,"участок ЛЭП ""л Обх-1/2 110кВ""","участок ЛЭП ""л Обх-1/2 110кВ""",true,false,"""л Обх-1/2 110кВ"""
679,38,"участок ЛЭП ""л Мск-5/6 110кВ""","участок ЛЭП ""л Мск-5/6 110кВ""",true,false,"""л Мск-5/6 110кВ"""
680,38,"участок ЛЭП ""л Окт-3/4 110кВ""","участок ЛЭП ""л Окт-3/4 110кВ""",true,false,"""л Окт-3/4 110кВ"""
681,38,"участок ЛЭП ""л Рб-1/2 110кВ""","участок ЛЭП ""л Рб-1/2 110кВ""",true,false,"""л Рб-1/2 110кВ"""
682,38,"участок ЛЭП ""л Ю-5/4 110кВ""","участок ЛЭП ""л Ю-5/4 110кВ""",true,false,"""л Ю-5/4 110кВ"""
683,38,"участок ЛЭП ""л Кир-3/4 35кВ""","участок ЛЭП ""л Кир-3/4 35кВ""",true,true,"""л Кир-3/4 35кВ"""
684,38,"участок ЛЭП ""л 218/224 220кВ""","участок ЛЭП ""л 218/224 220кВ""",true,true,"""л 218/224 220кВ"""
685,38,"участок ЛЭП ""л Ю-2 110кВ""","участок ЛЭП ""л Ю-2 110кВ""",true,false,"""л Ю-2 110кВ"""
686,38,"участок ЛЭП ""л Ю-4 110кВ""","участок ЛЭП ""л Ю-4 110кВ""",true,false,"""л Ю-4 110кВ"""
687,38,"участок ЛЭП ""л Ю-5 110кВ""","участок ЛЭП ""л Ю-5 110кВ""",true,false,"""л Ю-5 110кВ"""
688,38,"участок ЛЭП ""л Ю-14/1 110кВ""","участок ЛЭП ""л Ю-14/1 110кВ""",true,false,"""л Ю-14/1 110кВ"""
689,38,"участок ЛЭП ""л Ю-9/10 110кВ""","участок ЛЭП ""л Ю-9/10 110кВ""",true,true,"""л Ю-9/10 110кВ"""
690,38,"участок ЛЭП ""л Ю-3/4 110кВ""","участок ЛЭП ""л Ю-3/4 110кВ""",true,false,"""л Ю-3/4 110кВ"""
691,38,"участок ЛЭП ""л Ю-1/2 110кВ""","участок ЛЭП ""л Ю-1/2 110кВ""",true,true,"""л Ю-1/2 110кВ"""
692,38,"участок ЛЭП ""л 371 330кВ""","участок ЛЭП ""л 371 330кВ""",true,true,"""л 371 330кВ"""
693,38,"участок ЛЭП ""л 383/378 330кВ""","участок ЛЭП ""л 383/378 330кВ""",true,true,"""л 383/378 330кВ"""
694,38,"участок ЛЭП ""л Обх-3/4 110кВ""","участок ЛЭП ""л Обх-3/4 110кВ""",true,false,"""л Обх-3/4 110кВ"""
695,38,"участок ЛЭП ""л 206 220кВ""","участок ЛЭП ""л 206 220кВ""",true,true,"""л 206 220кВ"""
696,38,"участок ЛЭП ""л Окт-1/2 110кВ""","участок ЛЭП ""л Окт-1/2 110кВ""",true,false,"""л Окт-1/2 110кВ"""
697,38,"участок ЛЭП ""л Славянская-1/Ол Славянская-2 110кВ""","участок ЛЭП ""л Славянская-1/Ол Славянская-2 110кВ""",true,true,"""л Славянская-1/Ол Славянская-2 110кВ"""
698,38,"участок ЛЭП ""л Ю-5/3 110кВ""","участок ЛЭП ""л Ю-5/3 110кВ""",true,false,"""л Ю-5/3 110кВ"""
699,38,"участок ЛЭП ""л Ю-6/7 110кВ""","участок ЛЭП ""л Ю-6/7 110кВ""",true,false,"""л Ю-6/7 110кВ"""
700,38,"участок ЛЭП ""л 217/206 220кВ""","участок ЛЭП ""л 217/206 220кВ""",true,true,"""л 217/206 220кВ"""
701,38,"участок ЛЭП ""л Ю-14/2 110кВ""","участок ЛЭП ""л Ю-14/2 110кВ""",true,false,"""л Ю-14/2 110кВ"""
702,38,"участок ЛЭП ""л 208/209 220кВ""","участок ЛЭП ""л 208/209 220кВ""",true,true,"""л 208/209 220кВ"""
703,38,"участок ЛЭП ""л 218 220кВ""","участок ЛЭП ""л 218 220кВ""",true,true,"""л 218 220кВ"""
704,38,"участок ЛЭП ""л 377/350 330кВ""","участок ЛЭП ""л 377/350 330кВ""",true,true,"""л 377/350 330кВ"""
705,38,"участок ЛЭП ""л 376/386 330кВ""","участок ЛЭП ""л 376/386 330кВ""",true,true,"""л 376/386 330кВ"""
706,38,"участок ЛЭП ""л 378/381 330кВ""","участок ЛЭП ""л 378/381 330кВ""",true,true,"""л 378/381 330кВ"""
707,38,"участок ЛЭП ""л 217/Ол206 220кВ""","участок ЛЭП ""л 217/Ол206 220кВ""",true,true,"""л 217/Ол206 220кВ"""
708,38,"участок ЛЭП ""л 224 220кВ""","участок ЛЭП ""л 224 220кВ""",true,true,"""л 224 220кВ"""
709,38,"участок ЛЭП ""л Обх-3 110кВ""","участок ЛЭП ""л Обх-3 110кВ""",true,false,"""л Обх-3 110кВ"""
710,38,"участок ЛЭП ""л Ю-3 110кВ""","участок ЛЭП ""л Ю-3 110кВ""",true,false,"""л Ю-3 110кВ"""
711,38,"участок ЛЭП ""л Ю-8/11 110кВ""","участок ЛЭП ""л Ю-8/11 110кВ""",true,false,"""л Ю-8/11 110кВ"""
